index,product_id,category,sub_category,cost_price,list_price
512,OFF-AR-10003811,Office Supplies,Art,10,10
513,OFF-AR-10001246,Office Supplies,Art,10,10
514,TEC-CO-10003236,Technology,Copiers,2430,3000
515,OFF-ST-10004507,Office Supplies,Storage,40,50
516,OFF-PA-10001667,Office Supplies,Paper,10,10
517,OFF-ST-10004459,Office Supplies,Storage,1020,1130
518,TEC-AC-10000171,Technology,Accessories,20,20
519,OFF-ST-10000736,Office Supplies,Storage,120,130
520,OFF-BI-10000285,Office Supplies,Binders,10,10
521,FUR-TA-10001857,Furniture,Tables,180,210
522,TEC-PH-10003555,Technology,Phones,50,60
523,TEC-AC-10003832,Technology,Accessories,60,70
524,OFF-FA-10002815,Office Supplies,Fasteners,20,20
525,FUR-CH-10003379,Furniture,Chairs,540,680
526,FUR-FU-10001756,Furniture,Furnishings,50,50
527,OFF-ST-10004963,Office Supplies,Storage,40,40
528,OFF-SU-10002881,Office Supplies,Supplies,550,670
529,OFF-EN-10001335,Office Supplies,Envelopes,50,50
530,FUR-CH-10000595,Furniture,Chairs,150,190
531,FUR-FU-10000448,Furniture,Furnishings,40,50
532,TEC-PH-10000984,Technology,Phones,820,980
533,OFF-BI-10002557,Office Supplies,Binders,20,20
534,OFF-ST-10001325,Office Supplies,Storage,20,20
535,OFF-BI-10002429,Office Supplies,Binders,30,40
536,OFF-BI-10004528,Office Supplies,Binders,10,10
537,OFF-AP-10001271,Office Supplies,Appliances,130,150
538,FUR-CH-10002647,Furniture,Chairs,230,280
539,TEC-AC-10001432,Technology,Accessories,410,470
540,TEC-PH-10002262,Technology,Phones,300,380
541,OFF-ST-10001809,Office Supplies,Storage,600,650
542,TEC-AC-10001465,Technology,Accessories,50,60
543,TEC-PH-10002597,Technology,Phones,100,100
544,FUR-FU-10000723,Furniture,Furnishings,60,70
545,OFF-BI-10000404,Office Supplies,Binders,30,40
546,OFF-PA-10002986,Office Supplies,Paper,10,10
547,OFF-ST-10000604,Office Supplies,Storage,210,250
549,OFF-SU-10001935,Office Supplies,Supplies,10,10
550,FUR-CH-10002024,Furniture,Chairs,930,1120
551,FUR-FU-10003039,Furniture,Furnishings,20,30
552,OFF-FA-10004248,Office Supplies,Fasteners,10,10
553,OFF-ST-10001780,Office Supplies,Storage,1200,1300
554,OFF-AR-10003560,Office Supplies,Art,20,20
555,OFF-LA-10001297,Office Supplies,Labels,20,20
556,FUR-TA-10004256,Furniture,Tables,1260,1340
557,OFF-PA-10003441,Office Supplies,Paper,30,30
558,FUR-FU-10003347,Furniture,Furnishings,40,40
559,OFF-BI-10000069,Office Supplies,Binders,70,80
560,OFF-AP-10003914,Office Supplies,Appliances,10,10
561,FUR-FU-10004020,Furniture,Furnishings,10,10
562,OFF-FA-10003467,Office Supplies,Fasteners,0,0
563,OFF-LA-10000634,Office Supplies,Labels,0,0
564,TEC-PH-10002496,Technology,Phones,330,370
565,OFF-PA-10004530,Office Supplies,Paper,70,90
566,OFF-BI-10001107,Office Supplies,Binders,70,80
567,OFF-PA-10004451,Office Supplies,Paper,20,20
568,FUR-CH-10004997,Furniture,Chairs,370,450
569,OFF-LA-10001297,Office Supplies,Labels,60,70
571,OFF-BI-10001922,Office Supplies,Binders,30,30
572,TEC-PH-10000347,Technology,Phones,10,10
573,OFF-AR-10003394,Office Supplies,Art,10,10
574,OFF-PA-10004530,Office Supplies,Paper,150,160
575,OFF-PA-10001450,Office Supplies,Paper,20,20
576,OFF-SU-10001574,Office Supplies,Supplies,10,10
577,OFF-ST-10002974,Office Supplies,Storage,70,70
578,FUR-FU-10001475,Furniture,Furnishings,10,10
579,OFF-SU-10004498,Office Supplies,Supplies,50,50
580,TEC-PH-10004977,Technology,Phones,440,470
581,TEC-PH-10000586,Technology,Phones,90,110
582,OFF-AP-10000358,Office Supplies,Appliances,30,30
583,OFF-BI-10002764,Office Supplies,Binders,10,10
584,TEC-PH-10001254,Technology,Phones,360,410
585,FUR-CH-10003956,Furniture,Chairs,60,70
586,OFF-LA-10003930,Office Supplies,Labels,270,290
587,TEC-PH-10003800,Technology,Phones,80,80
588,OFF-PA-10002005,Office Supplies,Paper,20,20
589,OFF-BI-10002498,Office Supplies,Binders,20,20
590,OFF-PA-10004101,Office Supplies,Paper,10,10
591,OFF-AR-10004078,Office Supplies,Art,10,10
592,TEC-AC-10001266,Technology,Accessories,20,30
593,OFF-AP-10004708,Office Supplies,Appliances,70,80
594,TEC-CO-10004115,Technology,Copiers,1100,1200
595,TEC-PH-10002398,Technology,Phones,390,450
596,FUR-FU-10001979,Furniture,Furnishings,310,330
597,OFF-SU-10004115,Office Supplies,Supplies,10,10
598,TEC-PH-10001425,Technology,Phones,120,140
599,TEC-PH-10003963,Technology,Phones,390,490
601,OFF-ST-10001490,Office Supplies,Storage,120,140
602,FUR-FU-10001756,Furniture,Furnishings,40,50
603,OFF-BI-10000773,Office Supplies,Binders,10,10
604,OFF-BI-10001543,Office Supplies,Binders,40,40
605,OFF-PA-10002120,Office Supplies,Paper,120,130
606,OFF-BI-10000848,Office Supplies,Binders,0,0
607,OFF-AR-10001246,Office Supplies,Art,20,20
608,TEC-PH-10003092,Technology,Phones,50,60
609,TEC-PH-10003012,Technology,Phones,340,370
610,OFF-LA-10004345,Office Supplies,Labels,20,20
611,OFF-PA-10001204,Office Supplies,Paper,10,10
612,TEC-PH-10004667,Technology,Phones,690,730
613,TEC-PH-10000011,Technology,Phones,100,120
614,OFF-BI-10002949,Office Supplies,Binders,0,0
615,FUR-FU-10003849,Furniture,Furnishings,30,40
616,FUR-FU-10000010,Furniture,Furnishings,10,10
617,OFF-BI-10002824,Office Supplies,Binders,100,110
618,TEC-PH-10002538,Technology,Phones,30,40
620,OFF-BI-10002103,Office Supplies,Binders,10,10
621,FUR-CH-10004853,Furniture,Chairs,270,300
622,OFF-AP-10000179,Office Supplies,Appliances,490,560
623,OFF-ST-10001272,Office Supplies,Storage,440,520
624,OFF-AR-10004042,Office Supplies,Art,150,160
625,FUR-FU-10000221,Furniture,Furnishings,30,40
626,OFF-AP-10001563,Office Supplies,Appliances,80,100
627,OFF-BI-10000605,Office Supplies,Binders,20,20
629,OFF-ST-10001963,Office Supplies,Storage,200,240
630,TEC-AC-10001267,Technology,Accessories,110,120
631,TEC-PH-10002103,Technology,Phones,260,300
632,TEC-AC-10002857,Technology,Accessories,20,20
633,OFF-LA-10003930,Office Supplies,Labels,190,240
634,FUR-CH-10001482,Furniture,Chairs,320,390
635,OFF-BI-10001989,Office Supplies,Binders,20,20
636,OFF-AP-10003287,Office Supplies,Appliances,110,120
637,FUR-FU-10000576,Furniture,Furnishings,1000,1050
638,OFF-BI-10004728,Office Supplies,Binders,20,20
639,FUR-FU-10000732,Furniture,Furnishings,20,20
640,OFF-ST-10000585,Office Supplies,Storage,300,330
641,OFF-LA-10002787,Office Supplies,Labels,20,30
642,TEC-AC-10003832,Technology,Accessories,110,130
643,OFF-PA-10001934,Office Supplies,Paper,10,10
644,OFF-AP-10002457,Office Supplies,Appliances,190,210
645,OFF-FA-10003112,Office Supplies,Fasteners,20,30
646,OFF-AP-10002350,Office Supplies,Appliances,30,30
647,FUR-FU-10001935,Furniture,Furnishings,10,10
648,TEC-PH-10003273,Technology,Phones,270,300
649,TEC-AC-10001142,Technology,Accessories,290,320
650,OFF-PA-10000482,Office Supplies,Paper,350,380
651,OFF-PA-10003892,Office Supplies,Paper,90,100
652,TEC-AC-10001101,Technology,Accessories,80,100
653,OFF-AP-10002439,Office Supplies,Appliances,90,110
654,OFF-BI-10002827,Office Supplies,Binders,0,0
655,OFF-EN-10002230,Office Supplies,Envelopes,110,130
656,FUR-CH-10001215,Furniture,Chairs,560,700
658,OFF-ST-10001490,Office Supplies,Storage,890,1000
659,OFF-ST-10001511,Office Supplies,Storage,600,720
660,FUR-TA-10001768,Furniture,Tables,850,920
661,OFF-BI-10003981,Office Supplies,Binders,0,0
662,OFF-ST-10001522,Office Supplies,Storage,400,460
663,OFF-FA-10000621,Office Supplies,Fasteners,10,10
664,OFF-SU-10004231,Office Supplies,Supplies,20,20
665,OFF-PA-10000474,Office Supplies,Paper,80,90
666,TEC-PH-10004042,Technology,Phones,320,380
667,FUR-FU-10003096,Furniture,Furnishings,20,30
668,FUR-FU-10002759,Furniture,Furnishings,20,20
669,FUR-TA-10000688,Furniture,Tables,100,110
670,OFF-PA-10002377,Office Supplies,Paper,30,40
671,OFF-AR-10001954,Office Supplies,Art,20,20
672,OFF-AP-10004532,Office Supplies,Appliances,50,60
673,OFF-PA-10002137,Office Supplies,Paper,40,40
674,TEC-AC-10003832,Technology,Accessories,90,100
675,OFF-AP-10000804,Office Supplies,Appliances,0,0
676,TEC-AC-10003614,Technology,Accessories,20,30
677,FUR-FU-10003553,Furniture,Furnishings,70,80
678,OFF-BI-10004632,Office Supplies,Binders,160,180
679,OFF-BI-10003305,Office Supplies,Binders,10,10
680,OFF-ST-10002583,Office Supplies,Storage,50,60
681,OFF-ST-10004507,Office Supplies,Storage,60,70
682,TEC-MA-10004125,Technology,Machines,7280,8000
683,OFF-AP-10002457,Office Supplies,Appliances,150,170
684,TEC-AC-10003911,Technology,Accessories,390,480
685,OFF-LA-10001934,Office Supplies,Labels,10,10
686,OFF-PA-10000304,Office Supplies,Paper,20,20
687,FUR-BO-10004015,Furniture,Bookcases,160,190
688,FUR-FU-10004071,Furniture,Furnishings,90,100
689,TEC-PH-10002033,Technology,Phones,240,280
690,OFF-ST-10002444,Office Supplies,Storage,40,40
691,TEC-AC-10002253,Technology,Accessories,140,170
692,OFF-PA-10000743,Office Supplies,Paper,30,30
693,OFF-AR-10003373,Office Supplies,Art,170,200
694,OFF-LA-10002312,Office Supplies,Labels,40,50
696,OFF-LA-10003510,Office Supplies,Labels,80,100
697,OFF-AR-10001118,Office Supplies,Art,0,0
698,OFF-BI-10001575,Office Supplies,Binders,20,20
700,FUR-FU-10002960,Furniture,Furnishings,20,20
701,FUR-FU-10003394,Furniture,Furnishings,190,210
702,FUR-TA-10002774,Furniture,Tables,340,370
703,OFF-PA-10001800,Office Supplies,Paper,10,10
704,OFF-AP-10001469,Office Supplies,Appliances,140,170
705,TEC-AC-10002399,Technology,Accessories,20,20
706,TEC-AC-10003628,Technology,Accessories,100,120
707,FUR-BO-10003272,Furniture,Bookcases,740,880
708,OFF-BI-10000050,Office Supplies,Binders,40,50
710,OFF-EN-10001219,Office Supplies,Envelopes,20,20
711,OFF-AP-10001154,Office Supplies,Appliances,240,280
712,TEC-PH-10003012,Technology,Phones,290,310
713,TEC-AC-10001606,Technology,Accessories,260,300
714,OFF-BI-10003355,Office Supplies,Binders,20,20
716,FUR-FU-10002253,Furniture,Furnishings,90,100
717,OFF-BI-10001658,Office Supplies,Binders,60,60
718,FUR-FU-10000246,Furniture,Furnishings,60,70
719,OFF-PA-10004092,Office Supplies,Paper,140,150
720,FUR-TA-10000198,Furniture,Tables,1370,1650
721,OFF-ST-10000036,Office Supplies,Storage,260,300
722,FUR-FU-10000222,Furniture,Furnishings,120,130
723,OFF-SU-10004664,Office Supplies,Supplies,40,50
724,OFF-EN-10001141,Office Supplies,Envelopes,20,20
725,TEC-PH-10002170,Technology,Phones,50,60
726,OFF-PA-10001954,Office Supplies,Paper,160,180
727,FUR-TA-10002228,Furniture,Tables,350,400
728,OFF-ST-10004634,Office Supplies,Storage,30,30
729,FUR-CH-10002965,Furniture,Chairs,490,540
730,OFF-LA-10001317,Office Supplies,Labels,10,10
731,OFF-ST-10000736,Office Supplies,Storage,210,240
732,TEC-AC-10003610,Technology,Accessories,170,180
733,OFF-BI-10003982,Office Supplies,Binders,80,100
734,OFF-BI-10003291,Office Supplies,Binders,30,30
735,FUR-BO-10001619,Furniture,Bookcases,80,80
736,OFF-BI-10000138,Office Supplies,Binders,20,20
737,TEC-AC-10001383,Technology,Accessories,50,50
738,OFF-LA-10003223,Office Supplies,Labels,10,10
739,OFF-ST-10002743,Office Supplies,Storage,250,270
740,OFF-BI-10004094,Office Supplies,Binders,0,0
742,OFF-PA-10002615,Office Supplies,Paper,0,0
743,OFF-PA-10004971,Office Supplies,Paper,0,0
744,OFF-SU-10004261,Office Supplies,Supplies,50,60
745,FUR-TA-10002607,Furniture,Tables,480,570
746,OFF-ST-10001809,Office Supplies,Storage,340,360
747,TEC-PH-10000004,Technology,Phones,10,10
748,OFF-BI-10003638,Office Supplies,Binders,50,60
749,FUR-FU-10003577,Furniture,Furnishings,130,160
750,OFF-AR-10003478,Office Supplies,Art,60,60
751,OFF-BI-10000546,Office Supplies,Binders,0,0
752,TEC-CO-10002095,Technology,Copiers,1020,1200
753,FUR-FU-10002759,Furniture,Furnishings,70,80
754,FUR-TA-10001095,Furniture,Tables,350,380
755,OFF-ST-10002444,Office Supplies,Storage,20,20
756,TEC-AC-10001267,Technology,Accessories,100,120
757,OFF-BI-10000848,Office Supplies,Binders,10,10
758,OFF-PA-10002377,Office Supplies,Paper,20,20
759,OFF-PA-10003441,Office Supplies,Paper,60,60
760,OFF-LA-10004484,Office Supplies,Labels,10,10
761,TEC-PH-10003931,Technology,Phones,90,110
762,OFF-EN-10001990,Office Supplies,Envelopes,10,10
763,OFF-EN-10001532,Office Supplies,Envelopes,50,50
764,TEC-AC-10003174,Technology,Accessories,530,650
765,OFF-BI-10004187,Office Supplies,Binders,10,10
766,OFF-ST-10000025,Office Supplies,Storage,540,570
767,FUR-FU-10004306,Furniture,Furnishings,280,310
768,FUR-CH-10003746,Furniture,Chairs,570,640
769,OFF-BI-10001036,Office Supplies,Binders,20,20
770,TEC-PH-10004614,Technology,Phones,170,210
771,OFF-BI-10000301,Office Supplies,Binders,30,30
772,OFF-BI-10003910,Office Supplies,Binders,10,10
773,OFF-AR-10004648,Office Supplies,Art,40,40
774,FUR-FU-10002597,Furniture,Furnishings,30,30
775,OFF-AR-10003405,Office Supplies,Art,30,30
776,FUR-CH-10002335,Furniture,Chairs,440,540
777,OFF-PA-10000157,Office Supplies,Paper,50,60
778,OFF-PA-10001947,Office Supplies,Paper,20,20
779,OFF-PA-10003657,Office Supplies,Paper,0,0
780,OFF-BI-10001098,Office Supplies,Binders,20,30
781,TEC-AC-10002167,Technology,Accessories,20,20
782,FUR-BO-10004409,Furniture,Bookcases,40,40
783,TEC-AC-10000057,Technology,Accessories,50,50
784,OFF-EN-10000056,Office Supplies,Envelopes,160,190
785,OFF-BI-10000014,Office Supplies,Binders,20,20
786,FUR-CH-10004675,Furniture,Chairs,290,350
787,OFF-BI-10001543,Office Supplies,Binders,110,140
788,OFF-ST-10001321,Office Supplies,Storage,20,20
789,OFF-BI-10001132,Office Supplies,Binders,30,40
790,FUR-CH-10003199,Furniture,Chairs,280,330
791,TEC-PH-10001530,Technology,Phones,1170,1360
792,OFF-LA-10001569,Office Supplies,Labels,10,10
793,OFF-PA-10003724,Office Supplies,Paper,20,20
794,OFF-BI-10000546,Office Supplies,Binders,20,20
795,OFF-PA-10000176,Office Supplies,Paper,110,130
796,OFF-PA-10002365,Office Supplies,Paper,10,10
797,OFF-LA-10002271,Office Supplies,Labels,20,20
798,FUR-CH-10002647,Furniture,Chairs,260,280
799,FUR-FU-10004090,Furniture,Furnishings,20,20
800,TEC-PH-10001580,Technology,Phones,210,220
801,OFF-AP-10000576,Office Supplies,Appliances,320,360
802,OFF-PA-10003953,Office Supplies,Paper,10,10
803,FUR-FU-10000794,Furniture,Furnishings,20,20
804,OFF-AR-10001897,Office Supplies,Art,40,40
805,TEC-PH-10001795,Technology,Phones,1700,1980
807,TEC-AC-10004901,Technology,Accessories,130,150
808,OFF-AR-10003190,Office Supplies,Art,10,10
809,FUR-TA-10002903,Furniture,Tables,1090,1300
810,OFF-AP-10000240,Office Supplies,Appliances,190,210
811,TEC-AC-10001101,Technology,Accessories,20,30
813,TEC-AC-10001838,Technology,Accessories,1270,1400
815,OFF-PA-10003651,Office Supplies,Paper,10,10
816,OFF-PA-10000304,Office Supplies,Paper,30,40
817,OFF-BI-10003094,Office Supplies,Binders,0,0
818,FUR-CH-10001394,Furniture,Chairs,1030,1230
819,OFF-BI-10004230,Office Supplies,Binders,30,30
820,OFF-PA-10003395,Office Supplies,Paper,290,340
821,TEC-AC-10002402,Technology,Accessories,210,240
823,TEC-AC-10003441,Technology,Accessories,60,70
824,TEC-AC-10000109,Technology,Accessories,160,170
825,OFF-FA-10002280,Office Supplies,Fasteners,40,40
826,OFF-SU-10000381,Office Supplies,Supplies,30,40
827,OFF-EN-10004459,Office Supplies,Envelopes,20,20
828,FUR-CH-10000665,Furniture,Chairs,250,300
829,OFF-AP-10003884,Office Supplies,Appliances,150,180
830,TEC-PH-10001557,Technology,Phones,180,190
831,TEC-PH-10002085,Technology,Phones,60,70
832,OFF-AR-10002956,Office Supplies,Art,30,40
833,OFF-AP-10003266,Office Supplies,Appliances,20,20
834,TEC-MA-10004002,Technology,Machines,220,270
835,OFF-BI-10001071,Office Supplies,Binders,40,50
836,OFF-PA-10001560,Office Supplies,Paper,10,10
837,TEC-PH-10002365,Technology,Phones,20,20
838,OFF-AR-10004648,Office Supplies,Art,50,60
839,OFF-AR-10002578,Office Supplies,Art,10,10
840,FUR-BO-10001519,Furniture,Bookcases,170,190
841,OFF-BI-10001294,Office Supplies,Binders,30,40
842,OFF-BI-10001636,Office Supplies,Binders,30,30
843,OFF-SU-10002503,Office Supplies,Supplies,10,10
844,OFF-LA-10004093,Office Supplies,Labels,10,10
845,TEC-PH-10001552,Technology,Phones,70,80
846,FUR-CH-10001891,Furniture,Chairs,230,290
847,FUR-FU-10003878,Furniture,Furnishings,40,50
848,TEC-AC-10000710,Technology,Accessories,110,120
849,OFF-AR-10002335,Office Supplies,Art,10,10
850,OFF-PA-10001870,Office Supplies,Paper,30,40
851,OFF-AR-10003373,Office Supplies,Art,160,190
852,FUR-FU-10004090,Furniture,Furnishings,30,40
853,OFF-ST-10000736,Office Supplies,Storage,190,240
854,OFF-PA-10001019,Office Supplies,Paper,30,40
855,OFF-SU-10002537,Office Supplies,Supplies,90,100
856,OFF-ST-10003221,Office Supplies,Storage,20,20
860,OFF-AR-10003752,Office Supplies,Art,20,20
861,TEC-AC-10001714,Technology,Accessories,170,190
862,OFF-AR-10003958,Office Supplies,Art,10,10
863,TEC-PH-10002923,Technology,Phones,50,60
864,OFF-LA-10004272,Office Supplies,Labels,0,0
865,FUR-FU-10000965,Furniture,Furnishings,40,50
866,OFF-LA-10004853,Office Supplies,Labels,20,20
867,OFF-BI-10003719,Office Supplies,Binders,30,40
868,OFF-BI-10000545,Office Supplies,Binders,910,1140
869,TEC-PH-10002496,Technology,Phones,260,280
870,OFF-PA-10003591,Office Supplies,Paper,30,30
871,OFF-PA-10004470,Office Supplies,Paper,10,10
872,OFF-BI-10000315,Office Supplies,Binders,100,110
873,OFF-PA-10001790,Office Supplies,Paper,160,190
874,FUR-FU-10004017,Furniture,Furnishings,280,320
875,TEC-AC-10003628,Technology,Accessories,30,30
876,TEC-AC-10002049,Technology,Accessories,330,370
877,OFF-BI-10003712,Office Supplies,Binders,10,10
878,OFF-BI-10003984,Office Supplies,Binders,60,70
879,FUR-CH-10004287,Furniture,Chairs,1170,1240
880,OFF-ST-10001321,Office Supplies,Storage,30,30
881,OFF-AR-10001118,Office Supplies,Art,10,10
882,FUR-FU-10000732,Furniture,Furnishings,20,30
883,FUR-FU-10001424,Furniture,Furnishings,20,20
884,OFF-BI-10002071,Office Supplies,Binders,10,10
885,OFF-ST-10002486,Office Supplies,Storage,70,80
886,OFF-BI-10001078,Office Supplies,Binders,30,40
887,OFF-PA-10003845,Office Supplies,Paper,30,30
888,TEC-AC-10000927,Technology,Accessories,130,150
889,OFF-BI-10001098,Office Supplies,Binders,40,50
890,OFF-PA-10001622,Office Supplies,Paper,0,0
891,OFF-AR-10003158,Office Supplies,Art,20,20
892,TEC-PH-10002660,Technology,Phones,510,540
893,OFF-ST-10002205,Office Supplies,Storage,130,160
894,OFF-BI-10003364,Office Supplies,Binders,60,70
895,OFF-EN-10001099,Office Supplies,Envelopes,20,20
896,OFF-LA-10003923,Office Supplies,Labels,90,100
897,OFF-PA-10002250,Office Supplies,Paper,50,50
898,OFF-BI-10004716,Office Supplies,Binders,10,10
899,OFF-LA-10001045,Office Supplies,Labels,10,10
900,OFF-BI-10001510,Office Supplies,Binders,20,20
901,TEC-PH-10004536,Technology,Phones,260,320
902,OFF-PA-10002947,Office Supplies,Paper,20,20
904,OFF-PA-10000019,Office Supplies,Paper,10,10
905,FUR-BO-10003441,Furniture,Bookcases,280,320
906,TEC-PH-10004774,Technology,Phones,70,90
907,OFF-BI-10003684,Office Supplies,Binders,40,50
908,TEC-PH-10001494,Technology,Phones,1010,1200
909,TEC-AC-10004666,Technology,Accessories,1830,1930
910,OFF-ST-10003816,Office Supplies,Storage,320,350
911,FUR-FU-10001935,Furniture,Furnishings,20,20
912,FUR-FU-10004091,Furniture,Furnishings,40,50
913,TEC-AC-10001772,Technology,Accessories,130,140
914,FUR-TA-10001520,Furniture,Tables,90,100
915,FUR-CH-10003379,Furniture,Chairs,680,800
917,OFF-EN-10000056,Office Supplies,Envelopes,130,150
918,OFF-ST-10001558,Office Supplies,Storage,10,10
920,TEC-AC-10002473,Technology,Accessories,80,90
921,TEC-PH-10004531,Technology,Phones,20,20
922,OFF-AP-10004487,Office Supplies,Appliances,340,410
923,OFF-BI-10003650,Office Supplies,Binders,720,840
924,OFF-PA-10003543,Office Supplies,Paper,20,20
925,TEC-AC-10004353,Technology,Accessories,210,250
926,OFF-AR-10000658,Office Supplies,Art,40,50
927,OFF-AP-10000696,Office Supplies,Appliances,20,30
928,OFF-AR-10003560,Office Supplies,Art,10,10
929,OFF-AR-10001468,Office Supplies,Art,90,90
930,OFF-PA-10004971,Office Supplies,Paper,10,10
931,OFF-PA-10002195,Office Supplies,Paper,10,10
932,OFF-PA-10001745,Office Supplies,Paper,40,50
933,OFF-BI-10004826,Office Supplies,Binders,20,30
934,OFF-PA-10001870,Office Supplies,Paper,20,20
935,OFF-AP-10001058,Office Supplies,Appliances,410,450
936,TEC-AC-10003911,Technology,Accessories,140,160
937,OFF-PA-10000289,Office Supplies,Paper,10,10
938,OFF-AP-10003040,Office Supplies,Appliances,120,130
939,OFF-PA-10000350,Office Supplies,Paper,20,20
940,OFF-BI-10001759,Office Supplies,Binders,10,10
941,FUR-TA-10000577,Furniture,Tables,900,1110
942,OFF-PA-10004101,Office Supplies,Paper,30,30
943,OFF-ST-10001496,Office Supplies,Storage,500,540
944,OFF-BI-10002931,Office Supplies,Binders,150,170
945,FUR-TA-10002356,Furniture,Tables,320,390
946,FUR-FU-10003601,Furniture,Furnishings,420,520
947,FUR-FU-10000576,Furniture,Furnishings,810,1010
948,FUR-TA-10004154,Furniture,Tables,1950,2070
949,OFF-PA-10000788,Office Supplies,Paper,20,20
950,OFF-PA-10002479,Office Supplies,Paper,20,30
